date,PM10,NO2,O3
2013-10-25,20.55,24.463333333333335,10.748333333333333
2013-10-26,17.85,16.400833333333335,28.75583333333333
2013-10-27,13.82,5.855833333333333,56.82
2013-10-28,13.65,11.449583333333335,57.56041666666667
2013-10-29,10.71,24.612916666666667,38.42791666666667
2013-10-30,12.92,22.503333333333334,33.94583333333333
2013-10-31,19.03,30.319999999999997,17.045416666666664
2013-11-01,30.3,29.867499999999996,10.585416666666667
2013-11-02,11.770000000000001,7.964166666666666,51.486250000000005
2013-11-03,5.14,6.9725,66.53333333333333
2013-11-04,5.41,15.499166666666667,46.14791666666667
2013-11-05,5.989999999999999,20.077916666666667,39.85208333333333
2013-11-06,5.27,15.011249999999999,46.900416666666665
2013-11-07,16.64,28.1875,18.109583333333333
2013-11-08,12.47,21.926666666666666,25.52541666666667
2013-11-09,5.84,8.510416666666666,60.56625
2013-11-10,3.27,4.632916666666667,61.525
2013-11-11,5.31,10.489166666666668,61.509166666666665
2013-11-12,14.050000000000002,24.455833333333334,33.78090909090909
2013-11-13,16.07,23.929166666666664,30.65041666666667
2013-11-14,19.49,24.535416666666666,26.217083333333335
2013-11-15,12.21,20.604583333333334,36.06875
2013-11-16,15.11,24.615416666666665,15.845416666666667
2013-11-17,18.23,21.237916666666667,18.297083333333333
2013-11-18,23.0,25.69541666666667,14.20125
2013-11-19,17.87,26.230416666666667,7.679166666666667
2013-11-20,5.59,24.47083333333333,16.28291666666667
2013-11-21,9.24,25.26125,32.53791666666667
2013-11-22,9.77,29.179166666666664,17.688333333333333
2013-11-23,6.36,26.10083333333333,15.647083333333333
2013-11-24,4.83,15.339583333333332,34.56458333333333
2013-11-25,7.43,14.924166666666666,59.02583333333333
2013-11-26,8.18,16.457083333333333,54.663333333333334
2013-11-27,15.44,26.97,39.232499999999995
2013-11-28,26.17,40.24375,19.410416666666666
2013-11-29,39.6,45.464166666666664,8.646666666666667
2013-11-30,18.67,25.24875,36.92875
2013-12-01,10.48,16.929166666666667,50.89958333333333
2013-12-02,15.9,31.894583333333333,31.775833333333335
2013-12-03,40.09,51.31041666666667,5.380416666666666
2013-12-04,41.86,53.69173913043478,3.175652173913044
2013-12-05,37.62,60.17208333333334,5.92625
2013-12-06,28.28,50.67791666666667,18.68583333333333
2013-12-07,16.18,36.07666666666667,39.37375
2013-12-08,29.88,43.51458333333333,15.793750000000001
2013-12-09,63.26,57.0275,3.91
2013-12-10,57.31,61.57041666666667,4.0808333333333335
2013-12-11,53.54999999999999,76.05833333333334,3.186666666666667
2013-12-12,54.04999999999999,79.78125,3.0695833333333336
2013-12-13,34.44,66.97958333333334,2.88875
2013-12-14,31.570000000000004,56.25791666666667,3.565
2013-12-15,26.44,54.52291666666667,3.3800000000000003
2013-12-16,33.83,68.94083333333333,2.9883333333333333
2013-12-17,37.27,71.94625,2.805
2013-12-18,47.16,71.95958333333333,2.7887500000000003
2013-12-19,17.41,52.33565217391305,13.817391304347826
2013-12-20,9.88,36.555416666666666,20.426666666666666
2013-12-21,19.95,30.235833333333332,16.875416666666666
2013-12-22,14.72,13.16625,47.75
2013-12-23,10.44,16.077916666666667,51.360833333333325
2013-12-24,5.78,6.9558333333333335,69.23875
2013-12-25,4.32,9.7875,65.13916666666667
2013-12-26,6.75,22.0825,41.17666666666667
2013-12-27,15.78,39.584583333333335,14.265416666666667
2013-12-28,14.78,31.35375,21.365
2013-12-29,7.21,15.478333333333333,45.0375
2013-12-30,12.82,27.49,18.24083333333333
2013-12-31,24.08,34.98791666666667,7.351666666666667
2014-01-01,14.58,25.304999999999996,32.40416666666667
2014-01-02,11.94,23.254583333333333,32.199999999999996
2014-01-03,9.44,21.38625,36.356249999999996
2014-01-04,10.83,25.477500000000003,25.102500000000003
2014-01-05,8.19,15.434166666666668,56.558749999999996
2014-01-06,20.69,37.00666666666667,12.461666666666666
2014-01-07,11.94,26.7325,36.95916666666667
2014-01-08,15.83,30.020416666666666,27.36708333333333
2014-01-09,15.56,16.802083333333332,47.37875
2014-01-10,17.22,29.948333333333334,32.38
2014-01-11,23.33,27.180833333333336,17.60125
2014-01-12,32.5,27.174583333333334,11.014166666666666
2014-01-13,26.25,32.92958333333333,3.875
2014-01-14,7.080000000000001,26.60375,33.77291666666667
2014-01-15,11.25,30.577083333333334,25.47458333333333
2014-01-16,20.0,46.82666666666666,6.353333333333333
2014-01-17,6.669999999999999,27.246666666666666,38.59791666666667
2014-01-18,16.94,20.955833333333334,27.079166666666666
2014-01-19,31.94,24.390416666666667,12.062083333333334
2014-01-20,17.64,29.727500000000003,17.3
2014-01-21,10.56,26.03125,22.4725
2014-01-22,17.08,28.964166666666667,20.292083333333334
2014-01-23,15.56,22.9675,27.782083333333333
2014-01-24,7.22,21.16125,54.147083333333335
2014-01-25,14.86,22.21375,41.560833333333335
2014-01-26,10.14,13.255,56.82708333333333
2014-01-27,7.78,17.072083333333335,63.666666666666664
2014-01-28,16.25,31.68875,31.891666666666666
2014-01-29,20.28,36.34458333333333,20.155833333333334
2014-01-30,37.22,38.839999999999996,8.382916666666667
2014-01-31,37.36,43.35708333333333,11.255
2014-02-01,20.0,26.660833333333333,33.13125
2014-02-02,7.22,13.917083333333332,56.07749999999999
2014-02-03,14.17,23.374583333333334,35.928333333333335
2014-02-04,30.97,34.0725,13.426666666666668
2014-02-05,17.22,36.76083333333333,25.756666666666664
2014-02-06,10.83,29.18375,42.079166666666666
2014-02-07,6.39,26.60625,48.23291666666666
2014-02-08,5.97,14.964166666666666,57.43125
2014-02-09,7.78,12.617916666666668,68.79833333333333
2014-02-10,10.56,29.355833333333333,41.2425
2014-02-11,8.47,26.30458333333333,40.05041666666667
2014-02-12,12.08,26.1075,37.60166666666667
2014-02-13,4.17,11.56875,75.32958333333333
2014-02-14,11.53,35.22541666666667,43.51333333333333
2014-02-15,14.86,23.077916666666667,36.94875
2014-02-16,6.669999999999999,15.056666666666667,57.11000000000001
2014-02-17,15.28,25.327916666666667,30.072916666666668
2014-02-18,21.39,38.60708333333333,17.2
2014-02-19,27.08,39.010416666666664,19.910416666666666
2014-02-20,17.64,28.938333333333333,37.727916666666665
2014-02-21,9.58,28.22875,43.982499999999995
2014-02-22,6.81,13.49125,57.05166666666667
2014-02-23,8.47,12.972916666666668,54.583333333333336
2014-02-24,22.64,37.29,28.245
2014-02-25,16.39,28.267916666666668,49.19125
2014-02-26,7.5,23.974999999999998,51.71458333333334
2014-02-27,11.11,20.175,47.61625
2014-02-28,5.56,18.621666666666666,63.117916666666666
2014-03-01,7.78,14.652083333333332,56.65375
2014-03-02,8.61,12.730416666666665,56.42124999999999
2014-03-03,11.25,25.72791666666667,48.02291666666667
2014-03-04,10.97,24.628333333333334,42.70458333333334
2014-03-05,13.06,13.402916666666668,61.185833333333335
2014-03-06,27.22,16.957916666666666,57.74086956521739
2014-03-07,42.36,39.36708333333333,34.72666666666667
2014-03-08,38.89,30.53,41.0575
2014-03-09,41.39,33.61625,42.725
2014-03-10,44.169999999999995,40.086666666666666,43.85666666666666
2014-03-11,47.35999999999999,37.035833333333336,38.71125
2014-03-12,53.19,40.365833333333335,34.71333333333333
2014-03-13,65.69,48.07666666666666,38.66291666666667
2014-03-14,73.06,53.26458333333333,43.0525
2014-03-15,56.53,29.25208333333333,52.80625
2014-03-16,12.08,23.137083333333333,54.15375
2014-03-17,24.72,44.942499999999995,35.937083333333334
2014-03-18,25.97,24.553749999999997,65.0425
2014-03-19,16.25,16.301666666666666,66.50458333333333
2014-03-20,24.03,25.868750000000002,57.92916666666667
2014-03-21,33.06,14.462083333333334,85.48708333333333
2014-03-22,11.11,13.734583333333333,77.82875
2014-03-23,4.58,10.600833333333332,65.98
2014-03-24,6.94,18.93916666666667,57.875
2014-03-25,14.58,24.0825,47.645833333333336
2014-03-26,12.64,15.115833333333335,71.8225
2014-03-27,21.11,26.05333333333333,49.59708333333333
2014-03-28,25.42,30.635416666666668,49.99625
2014-03-29,19.17,33.05375,48.8025
2014-03-30,17.92,26.022173913043478,60.69043478260869
2014-03-31,25.83,28.690416666666664,70.66791666666667
2014-04-01,29.17,20.77,73.52208333333333
2014-04-02,45.0,26.912499999999998,57.415416666666665
2014-04-03,60.56,49.67083333333333,11.115
2014-04-04,34.17,24.12875,51.3025
2014-04-05,20.14,11.38125,64.8691304347826
2014-04-06,15.69,11.794347826086955,61.7825
2014-04-07,24.31,21.615416666666665,59.92416666666667
2014-04-08,10.42,16.913478260869564,69.52458333333333
2014-04-09,11.53,15.903913043478262,75.30391304347826
2014-04-10,15.83,19.514583333333334,62.10125
2014-04-11,16.94,22.889583333333334,53.560833333333335
2014-04-12,17.22,17.329583333333332,66.85913043478261
2014-04-13,15.97,12.799999999999999,74.69
2014-04-14,18.47,15.735833333333334,69.60625
2014-04-15,11.53,9.146666666666667,79.88416666666667
2014-04-16,13.61,10.610416666666667,76.87166666666667
2014-04-17,15.42,18.644166666666667,58.54416666666666
2014-04-18,15.14,18.807916666666667,49.85833333333333
2014-04-19,6.669999999999999,9.679583333333333,72.0304347826087
2014-04-20,12.92,13.09125,56.65625
2014-04-21,9.03,9.34875,65.97125
2014-04-22,11.39,14.80375,56.46791666666667
2014-04-23,6.39,11.510416666666666,66.15875
2014-04-24,9.31,17.470833333333335,66.52833333333334
2014-04-25,13.61,19.527083333333334,50.93958333333333
2014-04-26,6.53,7.863333333333333,61.746086956521744
2014-04-27,3.47,5.79,75.2725
2014-04-28,4.58,18.302083333333332,58.45916666666667
2014-04-29,6.81,11.948749999999999,52.65208333333334
2014-04-30,5.14,16.6,57.03304347826087
2014-05-01,7.22,17.004166666666666,35.40208333333333
2014-05-02,4.31,16.30333333333333,58.020833333333336
2014-05-03,4.58,12.817391304347826,60.32521739130435
2014-05-04,9.17,10.985217391304348,79.30291666666666
2014-05-05,11.94,18.078333333333333,75.40083333333332
2014-05-06,13.19,19.72434782608696,84.95875
2014-05-07,7.5,12.520416666666668,74.77208333333333
2014-05-08,11.25,12.745,50.59291666666667
2014-05-09,8.19,12.974583333333333,51.10833333333333
2014-05-10,9.86,8.724166666666667,56.70130434782609
2014-05-11,5.0,3.3925,76.18708333333333
2014-05-12,6.39,9.97875,69.53333333333333
2014-05-13,4.58,11.508750000000001,62.760000000000005
2014-05-14,6.81,14.4125,51.462916666666665
2014-05-15,8.47,9.07,66.25541666666668
2014-05-16,9.86,7.134583333333333,80.46625
2014-05-17,7.22,6.93625,88.8775
2014-05-18,11.67,8.66375,83.29166666666667
2014-05-19,15.0,11.741666666666667,96.53958333333333
2014-05-20,15.83,18.984166666666667,68.65458333333333
2014-05-21,18.61,16.340416666666666,75.77541666666666
2014-05-22,23.06,14.74125,69.23791666666666
2014-05-23,6.669999999999999,9.010833333333332,89.93041666666666
2014-05-24,6.81,4.58375,89.62333333333333
2014-05-25,7.919999999999999,7.340416666666666,66.06875000000001
2014-05-26,9.72,13.059583333333334,70.84833333333333
2014-05-27,4.86,11.323333333333332,49.749583333333334
2014-05-28,9.31,11.831666666666665,48.221666666666664
2014-05-29,6.39,6.120416666666666,64.31958333333334
2014-05-30,7.080000000000001,5.87875,77.34458333333333
2014-05-31,9.17,6.46375,74.09833333333333
2014-06-01,9.17,6.075833333333333,82.69541666666667
2014-06-02,14.58,8.799166666666666,79.27583333333332
2014-06-03,16.39,12.607916666666666,74.58624999999999
2014-06-04,13.61,12.509583333333333,51.07708333333334
2014-06-05,9.03,9.1175,55.66958333333333
2014-06-06,16.53,15.770833333333334,66.1225
2014-06-07,23.89,11.148333333333333,82.10708333333334
2014-06-08,27.36,6.765833333333333,76.08666666666666
2014-06-09,33.47,8.572916666666666,85.29625
2014-06-10,24.86,13.874583333333334,83.11363636363636
2014-06-11,16.67,10.846666666666666,78.94500000000001
2014-06-12,21.94,14.644583333333332,86.07041666666667
2014-06-13,18.19,11.132916666666667,93.88166666666666
2014-06-14,13.89,7.5754166666666665,97.36166666666666
2014-06-15,9.31,4.15125,93.73958333333333
2014-06-16,10.42,6.727916666666666,100.17708333333333
2014-06-17,14.17,7.93625,97.21545454545456
2014-06-18,15.0,9.924166666666666,78.71958333333333
2014-06-19,17.36,14.142916666666666,87.18473684210527
2014-06-20,19.72,15.402916666666668,77.81291666666667
2014-06-21,13.19,10.6775,85.49958333333332
2014-06-22,16.94,10.912916666666668,88.31291666666665
2014-06-23,18.47,13.457916666666668,78.12666666666667
2014-06-24,13.47,10.715416666666668,64.08166666666666
2014-06-25,14.03,10.732916666666666,87.56291666666665
2014-06-26,15.69,13.087083333333332,86.3175
2014-06-27,20.0,14.493333333333332,82.51041666666667
2014-06-28,16.81,9.058333333333334,87.09166666666665
2014-06-29,5.830000000000001,5.336666666666667,60.28333333333333
2014-06-30,7.080000000000001,8.956249999999999,64.11666666666666
2014-07-01,11.06,11.525,71.96916666666667
2014-07-02,11.19,15.617083333333333,54.15208333333334
2014-07-03,13.97,9.714583333333334,58.51958333333334
2014-07-04,21.19,15.580833333333333,63.95208333333333
2014-07-05,9.25,5.702916666666667,69.2825
2014-07-06,11.47,5.52625,61.04083333333333
2014-07-07,8.0,10.948333333333332,61.47208333333333
2014-07-08,7.44,15.140833333333333,44.34166666666667
2014-07-09,6.75,12.355416666666668,38.434285714285714
2014-07-10,4.39,10.47625,44.415
2014-07-11,7.03,12.622916666666667,27.36791666666667
2014-07-12,6.06,7.332083333333333,39.899166666666666
2014-07-13,8.42,4.280833333333334,58.12166666666667
2014-07-14,6.47,7.583333333333333,46.201249999999995
2014-07-15,13.33,10.192916666666667,57.2075
2014-07-16,19.03,11.954166666666666,73.25166666666667
2014-07-17,18.06,10.66,82.43333333333334
2014-07-18,21.53,16.776666666666667,80.49416666666666
2014-07-19,26.67,16.487083333333334,80.92958333333333
2014-07-20,16.11,9.021666666666667,62.07333333333333
2014-07-21,5.56,10.512500000000001,55.56
2014-07-22,8.47,15.9375,48.70208333333333
2014-07-23,14.58,8.105833333333333,74.19
2014-07-24,16.25,12.8275,58.38291666666667
2014-07-25,20.69,20.843333333333334,69.54208333333334
2014-07-26,9.44,7.495833333333334,84.33624999999999
2014-07-27,12.5,7.192916666666666,63.26333333333333
2014-07-28,12.78,12.243333333333332,53.13708333333333
2014-07-29,5.56,10.91125,62.4775
2014-07-30,6.25,13.68,39.66833333333333
2014-07-31,13.06,10.75625,61.89625
2014-08-01,24.58,8.001666666666667,73.49624999999999
2014-08-02,11.39,5.2404166666666665,87.16833333333334
2014-08-03,9.58,5.78375,68.4075
2014-08-04,12.64,9.429166666666667,47.77791666666667
2014-08-05,12.64,10.463750000000001,56.71791666666667
2014-08-06,20.28,15.434166666666668,64.13375
2014-08-07,16.94,9.827083333333333,47.60458333333333
2014-08-08,14.03,9.416666666666666,47.45083333333333
2014-08-09,7.22,5.982916666666667,73.56166666666667
2014-08-10,14.86,5.571666666666666,65.89625
2014-08-11,10.14,9.185,53.12166666666667
2014-08-12,15.89,10.414583333333333,54.77458333333333
2014-08-13,6.47,9.659166666666666,54.709583333333335
2014-08-14,7.32,9.93375,44.987500000000004
2014-08-15,5.93,9.084166666666667,52.8425
2014-08-16,5.919999999999999,7.819166666666667,53.16458333333333
2014-08-17,5.96,5.482083333333333,58.38833333333333
2014-08-18,11.18,8.692916666666667,76.9175
2014-08-19,12.18,13.345833333333333,56.04125
2014-08-20,12.71,13.3025,59.665416666666665
2014-08-21,23.929999999999996,14.415833333333333,59.36333333333334
2014-08-22,19.56,14.003333333333332,61.86333333333334
2014-08-23,8.4,7.72625,62.270833333333336
2014-08-24,5.33,5.6499999999999995,70.59583333333333
2014-08-25,16.25,17.354166666666668,46.56708333333333
2014-08-26,10.22,14.293750000000001,54.38291666666667
2014-08-27,12.17,11.848333333333334,50.59625
2014-08-28,20.22,15.448749999999999,37.18458333333333
2014-08-29,17.72,14.206249999999999,40.52375
2014-08-30,9.25,8.31,52.177083333333336
2014-08-31,9.67,4.833333333333333,52.53666666666667
2014-09-01,8.56,8.309583333333334,73.29590909090909
2014-09-02,11.61,13.849166666666667,73.81666666666666
2014-09-03,12.44,13.926250000000001,62.824999999999996
2014-09-04,21.06,20.598333333333333,46.39166666666667
2014-09-05,26.61,23.04958333333333,55.20458333333334
2014-09-06,17.44,18.278333333333332,59.98541666666667
2014-09-07,15.78,12.3525,63.63999999999999
2014-09-08,33.42,20.164583333333333,59.14166666666667
2014-09-09,12.03,21.192083333333333,42.725
2014-09-10,12.46,14.750833333333333,40.57458333333333
2014-09-11,18.29,7.979166666666667,66.77791666666667
2014-09-12,7.239999999999999,8.553749999999999,72.3075
2014-09-13,5.25,6.462083333333333,67.04083333333334
2014-09-14,8.0,7.232500000000001,58.85
2014-09-15,20.69,16.270416666666666,54.8425
2014-09-16,20.19,19.86916666666667,57.88249999999999
2014-09-17,22.64,19.129583333333333,56.81791666666667
2014-09-18,20.51,21.955833333333334,37.30375
2014-09-19,14.11,24.12708333333333,17.090416666666666
2014-09-20,11.87,10.865833333333335,41.15333333333333
2014-09-21,9.58,8.758333333333333,42.055
2014-09-22,11.11,6.808333333333334,64.82875
2014-09-23,16.71,9.895833333333334,54.98833333333334
2014-09-24,25.0,18.67125,26.403333333333332
2014-09-25,15.14,16.220833333333335,43.46875
2014-09-26,21.94,20.508333333333333,37.28666666666667
2014-09-27,15.97,14.933333333333332,40.36541666666667
2014-09-28,17.08,16.330833333333334,41.560833333333335
2014-09-29,26.67,28.991249999999997,15.835833333333333
2014-09-30,33.89,27.422608695652176,18.268260869565214
2014-10-01,15.69,16.34375,35.53625
2014-10-02,16.53,17.863333333333333,40.185
2014-10-03,35.0,25.47791666666667,32.879583333333336
2014-10-04,18.89,16.614166666666666,37.860416666666666
2014-10-05,13.06,11.494166666666667,38.645833333333336
2014-10-06,9.86,13.54125,44.345416666666665
2014-10-07,10.83,16.05125,50.173750000000005
2014-10-08,11.67,23.0925,34.459583333333335
2014-10-09,13.19,18.421739130434784,53.401250000000005
2014-10-10,10.0,18.887916666666666,27.720416666666665
2014-10-11,9.44,11.683478260869563,22.72875
2014-10-12,10.28,9.69125,20.78625
2014-10-13,10.0,25.030869565217394,22.483333333333334
